Iteration,Algorithm,Cenary,Heuristic,Initial State,Objective,Generated vertices amount,Visited vertices amount,Cost,Path
0,BFS,1,(30 19),(19 27),439,372,250,(30 19) (30 18) (30 17) (29 17) (28 17) (28 16) (27 16) (26 16) (25 16) (24 16) (23 16) (23 17) (23 18) (23 19) (23 20) (22 20) (22 21) (22 22) (22 23) (22 24) (21 24) (21 25) (20 25) (20 26) (19 26) (19 27) 
0,DFS,1,(30 19),(19 27),700,497,230,(30 19) (30 18) (29 18) (29 19) (29 20) (29 21) (28 21) (28 22) (27 22) (27 23) (27 24) (27 25) (26 25) (25 25) (24 25) (24 24) (23 24) (22 24) (22 25) (21 25) (20 25) (19 25) (19 26) (19 27) 
0,BFS,1,(30 19),(19 27),253,197,190,(30 19) (30 20) (30 21) (29 21) (29 22) (28 22) (27 22) (26 22) (25 22) (25 23) (25 24) (24 24) (24 25) (23 25) (22 25) (21 25) (21 26) (20 26) (20 27) (19 27) 
0,DFS,1,(30 19),(19 27),522,341,190,(30 19) (30 20) (30 21) (29 21) (29 22) (28 22) (27 22) (26 22) (25 22) (24 22) (24 23) (24 24) (23 24) (22 24) (21 24) (21 25) (21 26) (20 26) (20 27) (19 27) 
0,BFS,1,(30 19),(19 27),378,314,190,(30 19) (30 20) (29 20) (28 20) (27 20) (26 20) (25 20) (25 21) (24 21) (23 21) (22 21) (21 21) (21 22) (21 23) (20 23) (20 24) (19 24) (19 25) (19 26) (19 27) 
0,DFS,1,(30 19),(19 27),739,544,190,(30 19) (30 20) (30 21) (29 21) (29 22) (28 22) (27 22) (26 22) (26 23) (25 23) (24 23) (24 24) (23 24) (22 24) (21 24) (21 25) (21 26) (21 27) (20 27) (19 27) 
0,BFS,1,(30 19),(19 27),481,405,190,(30 19) (29 19) (28 19) (27 19) (27 20) (26 20) (25 20) (25 21) (24 21) (23 21) (22 21) (21 21) (20 21) (20 22) (20 23) (20 24) (19 24) (19 25) (19 26) (19 27) 
0,DFS,1,(30 19),(19 27),814,610,190,(30 19) (30 20) (30 21) (29 21) (29 22) (28 22) (28 21) (28 20) (27 20) (27 21) (26 21) (26 22) (26 23) (26 24) (27 24) (27 25) (26 25) (26 26) (26 27) (27 27) (27 28) (26 28) (25 28) (24 28) (23 28) (23 27) (22 27) (22 28) (21 28) (20 28) (19 28) (19 27) 
0,BFS,2,(30 19),(19 27),364,304,265,(30 19) (30 18) (29 18) (28 18) (28 19) (28 20) (28 21) (28 22) (27 22) (26 22) (25 22) (24 22) (23 22) (23 23) (23 24) (23 25) (22 25) (21 25) (21 26) (20 26) (20 27) (19 27) 
0,DFS,2,(30 19),(19 27),882,685,335,(30 19) (30 20) (29 20) (29 21) (28 21) (28 22) (27 22) (27 21) (26 21) (26 20) (25 20) (25 21) (25 22) (24 22) (24 23) (25 23) (25 24) (25 25) (24 25) (24 26) (23 26) (23 27) (22 27) (21 27) (21 26) (20 26) (20 27) (19 27) 
0,BFS,2,(30 19),(19 27),327,265,245,(30 19) (29 19) (28 19) (28 20) (27 20) (26 20) (25 20) (25 21) (24 21) (24 22) (24 23) (24 24) (23 24) (23 25) (22 25) (21 25) (21 26) (20 26) (19 26) (19 27) 
0,DFS,2,(30 19),(19 27),717,538,265,(30 19) (29 19) (28 19) (28 20) (28 21) (27 21) (27 22) (26 22) (26 23) (26 24) (26 25) (25 25) (24 25) (23 25) (23 26) (22 26) (21 26) (21 25) (20 25) (19 25) (19 26) (19 27) 
0,BFS,2,(30 19),(19 27),396,312,245,(30 19) (29 19) (28 19) (27 19) (26 19) (26 20) (25 20) (25 21) (25 22) (24 22) (23 22) (22 22) (21 22) (20 22) (20 23) (20 24) (20 25) (20 26) (20 27) (19 27) 
0,DFS,2,(30 19),(19 27),738,549,245,(30 19) (29 19) (28 19) (27 19) (27 20) (26 20) (26 21) (26 22) (25 22) (25 23) (24 23) (24 24) (24 25) (24 26) (24 27) (23 27) (23 26) (22 26) (21 26) (21 27) (20 27) (20 28) (19 28) (19 27) 
0,BFS,2,(30 19),(19 27),430,358,265,(30 19) (29 19) (29 20) (29 21) (28 21) (27 21) (26 21) (26 22) (25 22) (24 22) (24 23) (24 24) (24 25) (23 25) (23 26) (23 27) (23 28) (22 28) (21 28) (20 28) (19 28) (19 27) 
0,DFS,2,(30 19),(19 27),518,357,265,(30 19) (30 20) (30 21) (29 21) (29 22) (30 22) (30 23) (29 23) (29 24) (29 25) (28 25) (27 25) (26 25) (26 26) (25 26) (24 26) (23 26) (23 27) (22 27) (22 26) (21 26) (20 26) (20 27) (19 27) 
0,BFS,2,(30 19),(19 27),508,430,245,(30 19) (29 19) (28 19) (27 19) (26 19) (25 19) (25 20) (25 21) (24 21) (23 21) (22 21) (21 21) (21 22) (21 23) (21 24) (21 25) (21 26) (21 27) (20 27) (19 27) 
0,DFS,2,(30 19),(19 27),967,748,275,(30 19) (29 19) (28 19) (27 19) (27 20) (27 21) (26 21) (26 22) (25 22) (24 22) (24 21) (24 20) (23 20) (23 21) (22 21) (21 21) (20 21) (19 21) (19 22) (19 23) (19 24) (18 24) (18 25) (18 26) (18 27) (18 28) (19 28) (19 27) 
0,BFS,2,(30 19),(19 27),381,318,265,(30 19) (29 19) (29 18) (28 18) (27 18) (26 18) (25 18) (24 18) (24 19) (24 20) (24 21) (24 22) (23 22) (22 22) (22 23) (21 23) (20 23) (19 23) (19 24) (19 25) (19 26) (19 27) 
0,DFS,2,(30 19),(19 27),669,490,245,(30 19) (29 19) (28 19) (28 20) (27 20) (27 21) (27 22) (26 22) (25 22) (24 22) (23 22) (23 23) (23 24) (23 25) (23 26) (22 26) (22 27) (21 27) (21 26) (20 26) (20 27) (19 27) 
0,BFS,2,(30 19),(19 27),336,264,245,(30 19) (30 20) (30 21) (30 22) (30 23) (30 24) (30 25) (30 26) (30 27) (29 27) (28 27) (27 27) (26 27) (25 27) (24 27) (23 27) (22 27) (21 27) (20 27) (19 27) 
0,DFS,2,(30 19),(19 27),943,737,315,(30 19) (30 18) (29 18) (29 19) (29 20) (28 20) (28 21) (27 21) (26 21) (26 22) (27 22) (28 22) (28 23) (27 23) (27 24) (26 24) (26 23) (25 23) (24 23) (23 23) (23 24) (22 24) (22 25) (21 25) (21 26) (20 26) (20 27) (19 27) 
0,BFS,2,(30 19),(19 27),432,368,245,(30 19) (30 20) (29 20) (29 21) (29 22) (29 23) (28 23) (28 24) (27 24) (26 24) (25 24) (25 25) (24 25) (23 25) (22 25) (21 25) (20 25) (20 26) (20 27) (19 27) 
0,DFS,2,(30 19),(19 27),555,395,245,(30 19) (30 20) (29 20) (28 20) (27 20) (27 21) (27 22) (26 22) (25 22) (24 22) (23 22) (23 23) (23 24) (23 25) (22 25) (21 25) (20 25) (20 26) (21 26) (21 27) (20 27) (19 27) 
0,BFS,2,(30 19),(19 27),209,170,245,(30 19) (30 20) (30 21) (29 21) (28 21) (27 21) (27 22) (27 23) (26 23) (25 23) (25 24) (24 24) (23 24) (23 25) (22 25) (21 25) (20 25) (20 26) (20 27) (19 27) 
0,DFS,2,(30 19),(19 27),637,473,265,(30 19) (30 20) (30 21) (30 22) (29 22) (28 22) (28 23) (28 24) (29 24) (29 25) (29 26) (28 26) (28 27) (27 27) (27 26) (26 26) (25 26) (25 25) (24 25) (23 25) (23 26) (22 26) (21 26) (21 27) (20 27) (19 27) 
0,BFS,2,(30 19),(19 27),592,503,245,(30 19) (29 19) (28 19) (28 20) (28 21) (27 21) (27 22) (27 23) (26 23) (26 24) (25 24) (25 25) (24 25) (24 26) (23 26) (23 27) (22 27) (21 27) (20 27) (19 27) 
0,DFS,2,(30 19),(19 27),620,439,265,(30 19) (30 20) (29 20) (28 20) (28 21) (27 21) (26 21) (26 22) (26 23) (26 24) (25 24) (24 24) (24 25) (23 25) (22 25) (21 25) (21 26) (20 26) (20 27) (20 28) (19 28) (19 27) 
0,BFS,3,(30 19),(19 27),512,442,231,(30 19) (29 19) (29 20) (29 21) (29 22) (28 22) (27 22) (27 23) (26 23) (26 24) (25 24) (25 25) (25 26) (24 26) (23 26) (22 26) (22 27) (22 28) (21 28) (20 28) (19 28) (19 27) 
0,DFS,3,(30 19),(19 27),1218,960,304,(30 19) (30 18) (29 18) (28 18) (28 17) (27 17) (26 17) (26 16) (26 15) (25 15) (25 16) (25 17) (24 17) (23 17) (23 18) (23 19) (22 19) (21 19) (21 18) (20 18) (20 19) (19 19) (19 20) (19 21) (20 21) (20 22) (19 22) (19 23) (19 24) (18 24) (17 24) (17 25) (17 26) (17 27) (18 27) (19 27) 
0,BFS,3,(30 19),(19 27),262,200,207,(30 19) (30 20) (30 21) (29 21) (28 21) (27 21) (26 21) (25 21) (24 21) (23 21) (22 21) (22 22) (21 22) (20 22) (20 23) (20 24) (20 25) (20 26) (19 26) (19 27) 
0,DFS,3,(30 19),(19 27),839,628,240,(30 19) (29 19) (29 20) (28 20) (27 20) (27 21) (26 21) (25 21) (25 20) (25 19) (24 19) (23 19) (23 20) (22 20) (22 21) (21 21) (21 22) (21 23) (21 24) (20 24) (20 25) (20 26) (20 27) (19 27) 
0,BFS,3,(30 19),(19 27),350,283,224,(30 19) (29 19) (28 19) (28 20) (28 21) (28 22) (27 22) (27 23) (26 23) (25 23) (24 23) (23 23) (22 23) (22 24) (21 24) (21 25) (20 25) (19 25) (19 26) (19 27) 
0,DFS,3,(30 19),(19 27),850,652,264,(30 19) (30 20) (29 20) (28 20) (27 20) (27 21) (27 22) (27 23) (26 23) (26 24) (26 25) (25 25) (25 26) (25 27) (24 27) (23 27) (22 27) (21 27) (21 28) (20 28) (20 29) (19 29) (19 28) (19 27) 
0,BFS,3,(30 19),(19 27),572,484,238,(30 19) (30 18) (29 18) (28 18) (27 18) (27 19) (26 19) (25 19) (25 20) (24 20) (23 20) (22 20) (21 20) (20 20) (20 21) (20 22) (20 23) (19 23) (19 24) (19 25) (19 26) (19 27) 
0,DFS,3,(30 19),(19 27),720,568,214,(30 19) (30 20) (29 20) (29 21) (28 21) (27 21) (26 21) (26 22) (25 22) (25 23) (25 24) (25 25) (24 25) (23 25) (22 25) (22 24) (21 24) (21 25) (20 25) (20 26) (19 26) (19 27) 
0,BFS,3,(30 19),(19 27),238,182,216,(30 19) (30 20) (30 21) (30 22) (29 22) (28 22) (28 23) (27 23) (27 24) (26 24) (25 24) (24 24) (23 24) (23 25) (22 25) (21 25) (21 26) (20 26) (19 26) (19 27) 
0,DFS,3,(30 19),(19 27),791,563,267,(30 19) (29 19) (28 19) (27 19) (26 19) (25 19) (25 20) (24 20) (23 20) (22 20) (22 21) (21 21) (21 20) (20 20) (19 20) (19 21) (19 22) (18 22) (18 23) (19 23) (20 23) (20 24) (19 24) (19 25) (19 26) (19 27) 
0,BFS,3,(30 19),(19 27),455,385,218,(30 19) (29 19) (29 20) (28 20) (27 20) (27 21) (26 21) (26 22) (26 23) (26 24) (25 24) (24 24) (24 25) (23 25) (22 25) (22 26) (22 27) (21 27) (20 27) (19 27) 
0,DFS,3,(30 19),(19 27),758,559,259,(30 19) (30 20) (29 20) (29 19) (28 19) (27 19) (27 20) (26 20) (25 20) (24 20) (23 20) (23 21) (24 21) (24 22) (24 23) (24 24) (24 25) (24 26) (23 26) (22 26) (22 27) (21 27) (21 26) (20 26) (19 26) (19 27) 
0,BFS,3,(30 19),(19 27),460,372,265,(30 19) (30 18) (29 18) (28 18) (27 18) (26 18) (25 18) (25 19) (24 19) (24 20) (23 20) (22 20) (22 21) (22 22) (22 23) (21 23) (21 24) (20 24) (19 24) (18 24) (18 25) (18 26) (18 27) (19 27) 
0,DFS,3,(30 19),(19 27),1098,867,217,(30 19) (30 20) (29 20) (29 21) (29 22) (29 23) (29 24) (29 25) (28 25) (28 26) (27 26) (27 25) (26 25) (25 25) (25 26) (24 26) (23 26) (22 26) (21 26) (20 26) (20 27) (19 27) 
0,BFS,3,(30 19),(19 27),498,413,257,(30 19) (30 20) (30 21) (30 22) (30 23) (29 23) (29 24) (28 24) (28 25) (28 26) (27 26) (27 27) (27 28) (26 28) (25 28) (24 28) (23 28) (22 28) (22 29) (21 29) (20 29) (19 29) (19 28) (19 27) 
0,DFS,3,(30 19),(19 27),526,369,214,(30 19) (29 19) (29 20) (28 20) (28 21) (27 21) (27 22) (26 22) (25 22) (24 22) (23 22) (22 22) (22 23) (22 24) (22 25) (21 25) (21 26) (20 26) (19 26) (19 27) 
0,BFS,3,(30 19),(19 27),284,227,220,(30 19) (29 19) (28 19) (28 20) (27 20) (27 21) (26 21) (25 21) (25 22) (24 22) (24 23) (23 23) (23 24) (22 24) (21 24) (20 24) (19 24) (19 25) (19 26) (19 27) 
0,DFS,3,(30 19),(19 27),720,506,221,(30 19) (30 18) (29 18) (29 19) (28 19) (28 20) (28 21) (28 22) (28 23) (27 23) (26 23) (26 24) (25 24) (24 24) (23 24) (22 24) (21 24) (20 24) (20 25) (20 26) (20 27) (19 27) 
0,BFS,3,(30 19),(19 27),407,343,221,(30 19) (30 20) (30 21) (29 21) (28 21) (27 21) (27 22) (26 22) (26 23) (25 23) (24 23) (23 23) (23 24) (22 24) (21 24) (21 25) (20 25) (19 25) (19 26) (19 27) 
0,DFS,3,(30 19),(19 27),575,437,217,(30 19) (29 19) (28 19) (28 20) (28 21) (28 22) (28 23) (28 24) (27 24) (27 25) (27 26) (27 27) (26 27) (26 26) (25 26) (25 27) (24 27) (23 27) (22 27) (21 27) (20 27) (19 27) 
0,BFS,4,(30 19),(19 27),413,336,213,(30 19) (29 19) (29 18) (28 18) (27 18) (26 18) (26 19) (25 19) (24 19) (23 19) (22 19) (22 20) (21 20) (21 21) (21 22) (21 23) (21 24) (21 25) (20 25) (20 26) (19 26) (19 27) 
0,DFS,4,(30 19),(19 27),643,487,230,(30 19) (29 19) (29 20) (29 21) (28 21) (28 22) (27 22) (26 22) (26 21) (26 20) (26 19) (25 19) (24 19) (24 20) (23 20) (23 19) (22 19) (22 20) (22 21) (21 21) (21 20) (21 19) (20 19) (20 20) (20 21) (20 22) (20 23) (19 23) (19 24) (19 25) (19 26) (19 27) 
0,BFS,4,(30 19),(19 27),489,415,207,(30 19) (29 19) (29 20) (29 21) (30 21) (30 22) (30 23) (29 23) (29 24) (28 24) (27 24) (27 25) (26 25) (25 25) (24 25) (23 25) (22 25) (21 25) (21 26) (20 26) (19 26) (19 27) 
0,DFS,4,(30 19),(19 27),1266,1006,217,(30 19) (30 18) (29 18) (28 18) (27 18) (27 17) (27 16) (27 15) (26 15) (25 15) (25 16) (24 16) (24 15) (24 14) (23 14) (23 15) (22 15) (22 16) (22 17) (23 17) (23 18) (22 18) (22 19) (22 20) (21 20) (20 20) (19 20) (19 21) (19 22) (19 23) (20 23) (20 24) (20 25) (19 25) (18 25) (18 26) (18 27) (19 27) 
0,BFS,4,(30 19),(19 27),473,398,185,(30 19) (30 20) (30 21) (30 22) (29 22) (28 22) (27 22) (27 23) (26 23) (25 23) (25 24) (25 25) (24 25) (24 26) (23 26) (22 26) (21 26) (20 26) (20 27) (19 27) 
0,DFS,4,(30 19),(19 27),423,256,203,(30 19) (29 19) (28 19) (27 19) (26 19) (26 20) (25 20) (24 20) (24 21) (24 22) (24 23) (24 24) (23 24) (22 24) (22 25) (22 26) (21 26) (20 26) (19 26) (19 27) 
0,BFS,4,(30 19),(19 27),277,227,205,(30 19) (30 20) (30 21) (29 21) (29 22) (28 22) (28 23) (28 24) (28 25) (27 25) (26 25) (25 25) (24 25) (24 26) (23 26) (22 26) (22 27) (22 28) (21 28) (20 28) (20 27) (19 27) 
0,DFS,4,(30 19),(19 27),899,653,283,(30 19) (30 20) (30 21) (29 21) (29 22) (28 22) (28 21) (27 21) (27 22) (26 22) (26 23) (26 24) (25 24) (25 25) (25 26) (24 26) (24 25) (23 25) (23 24) (23 23) (22 23) (22 24) (21 24) (20 24) (19 24) (19 25) (18 25) (17 25) (17 26) (17 27) (18 27) (19 27) 
0,BFS,4,(30 19),(19 27),569,495,247,(30 19) (29 19) (28 19) (28 20) (27 20) (27 21) (26 21) (26 22) (26 23) (25 23) (24 23) (24 22) (23 22) (22 22) (21 22) (20 22) (20 23) (19 23) (18 23) (18 24) (18 25) (17 25) (17 26) (17 27) (18 27) (19 27) 
0,DFS,4,(30 19),(19 27),905,699,186,(30 19) (29 19) (29 20) (29 21) (29 22) (29 23) (28 23) (28 22) (27 22) (27 23) (27 24) (26 24) (26 25) (25 25) (24 25) (24 26) (23 26) (22 26) (22 27) (22 28) (21 28) (20 28) (20 27) (19 27) 
0,BFS,4,(30 19),(19 27),278,212,194,(30 19) (30 20) (29 20) (28 20) (27 20) (26 20) (25 20) (24 20) (23 20) (22 20) (22 21) (22 22) (22 23) (22 24) (21 24) (20 24) (20 25) (20 26) (20 27) (19 27) 
0,DFS,4,(30 19),(19 27),604,441,216,(30 19) (30 20) (29 20) (29 21) (28 21) (28 22) (28 23) (27 23) (27 24) (27 25) (26 25) (26 26) (26 27) (25 27) (24 27) (23 27) (23 28) (22 28) (21 28) (20 28) (19 28) (19 27) 
0,BFS,4,(30 19),(19 27),274,225,185,(30 19) (29 19) (29 20) (29 21) (29 22) (29 23) (29 24) (28 24) (28 25) (28 26) (28 27) (27 27) (26 27) (25 27) (24 27) (23 27) (22 27) (21 27) (20 27) (19 27) 
0,DFS,4,(30 19),(19 27),939,703,190,(30 19) (29 19) (28 19) (27 19) (26 19) (25 19) (25 20) (25 21) (24 21) (23 21) (22 21) (21 21) (20 21) (19 21) (19 22) (19 23) (20 23) (20 24) (20 25) (20 26) (20 27) (20 28) (19 28) (19 27) 
0,BFS,4,(30 19),(19 27),440,361,175,(30 19) (29 19) (29 20) (29 21) (29 22) (29 23) (29 24) (29 25) (28 25) (27 25) (26 25) (25 25) (24 25) (23 25) (22 25) (22 26) (21 26) (20 26) (19 26) (19 27) 
0,DFS,4,(30 19),(19 27),536,410,233,(30 19) (30 18) (29 18) (29 19) (29 20) (28 20) (28 19) (27 19) (26 19) (26 20) (26 21) (25 21) (24 21) (23 21) (23 22) (22 22) (22 23) (22 24) (22 25) (21 25) (20 25) (20 26) (19 26) (19 27) 
0,BFS,4,(30 19),(19 27),375,304,194,(30 19) (30 20) (30 21) (29 21) (28 21) (27 21) (27 22) (26 22) (26 23) (26 24) (25 24) (25 25) (25 26) (25 27) (24 27) (23 27) (22 27) (21 27) (20 27) (19 27) 
0,DFS,4,(30 19),(19 27),832,629,223,(30 19) (30 18) (29 18) (29 19) (29 20) (28 20) (28 21) (28 22) (28 23) (27 23) (27 24) (26 24) (25 24) (25 23) (24 23) (24 24) (23 24) (22 24) (22 23) (21 23) (21 24) (21 25) (20 25) (19 25) (19 26) (18 26) (18 27) (19 27) 
0,BFS,4,(30 19),(19 27),247,195,185,(30 19) (30 20) (30 21) (29 21) (28 21) (28 22) (27 22) (26 22) (25 22) (24 22) (24 23) (23 23) (23 24) (23 25) (22 25) (22 26) (21 26) (20 26) (19 26) (19 27) 
0,DFS,4,(30 19),(19 27),791,623,217,(30 19) (30 20) (30 21) (30 22) (30 23) (30 24) (29 24) (29 25) (28 25) (27 25) (26 25) (25 25) (25 26) (24 26) (24 27) (24 28) (23 28) (22 28) (21 28) (21 27) (21 26) (20 26) (20 25) (20 24) (21 24) (21 23) (20 23) (19 23) (19 24) (19 25) (19 26) (19 27) 
1,BFS,1,(9 12),(30 22),929,900,330,(9 12) (9 13) (10 13) (11 13) (11 14) (11 15) (11 16) (12 16) (13 16) (13 15) (14 15) (15 15) (16 15) (16 16) (17 16) (18 16) (19 16) (19 17) (20 17) (20 18) (21 18) (22 18) (23 18) (24 18) (24 19) (24 20) (24 21) (25 21) (26 21) (26 22) (27 22) (28 22) (29 22) (30 22) 
1,DFS,1,(9 12),(30 22),2366,2255,490,(9 12) (10 12) (10 13) (11 13) (11 14) (11 15) (12 15) (12 16) (12 17) (12 18) (13 18) (13 19) (12 19) (12 20) (12 21) (13 21) (14 21) (14 22) (13 22) (13 23) (14 23) (14 24) (15 24) (15 25) (16 25) (17 25) (17 26) (17 27) (18 27) (18 28) (19 28) (20 28) (21 28) (22 28) (23 28) (24 28) (25 28) (25 27) (26 27) (26 26) (26 25) (27 25) (28 25) (29 25) (29 24) (30 24) (30 23) (30 22) 
1,BFS,1,(9 12),(30 22),938,883,350,(9 12) (10 12) (10 11) (11 11) (12 11) (13 11) (13 12) (13 13) (14 13) (14 14) (14 15) (15 15) (16 15) (17 15) (17 16) (17 17) (17 18) (18 18) (19 18) (19 19) (20 19) (20 20) (21 20) (22 20) (22 21) (22 22) (22 23) (23 23) (24 23) (25 23) (26 23) (27 23) (27 22) (28 22) (29 22) (30 22) 
1,DFS,1,(9 12),(30 22),2176,1951,330,(9 12) (10 12) (10 13) (10 14) (10 15) (11 15) (11 14) (12 14) (12 15) (12 16) (13 16) (13 17) (13 18) (13 19) (13 20) (14 20) (15 20) (16 20) (17 20) (18 20) (19 20) (20 20) (21 20) (21 21) (22 21) (23 21) (24 21) (24 20) (25 20) (25 21) (25 22) (25 23) (26 23) (26 22) (27 22) (28 22) (29 22) (29 21) (30 21) (30 22) 
1,BFS,1,(9 12),(30 22),957,941,350,(9 12) (9 13) (9 14) (9 15) (9 16) (10 16) (10 17) (11 17) (12 17) (13 17) (14 17) (15 17) (16 17) (17 17) (18 17) (18 16) (19 16) (20 16) (21 16) (21 17) (21 18) (21 19) (21 20) (22 20) (23 20) (24 20) (25 20) (25 21) (25 22) (26 22) (26 23) (27 23) (28 23) (28 22) (29 22) (30 22) 
1,DFS,1,(9 12),(30 22),2369,2162,330,(9 12) (9 11) (9 10) (10 10) (11 10) (11 9) (12 9) (13 9) (13 10) (13 11) (14 11) (15 11) (15 12) (16 12) (16 13) (17 13) (17 14) (18 14) (19 14) (20 14) (20 15) (20 16) (21 16) (22 16) (23 16) (23 17) (22 17) (22 18) (21 18) (20 18) (20 19) (21 19) (22 19) (23 19) (24 19) (24 20) (25 20) (25 21) (26 21) (27 21) (28 21) (29 21) (30 21) (30 22) 
1,BFS,1,(9 12),(30 22),919,886,350,(9 12) (10 12) (10 11) (10 10) (11 10) (12 10) (13 10) (14 10) (15 10) (16 10) (17 10) (18 10) (19 10) (20 10) (21 10) (22 10) (23 10) (24 10) (25 10) (25 11) (25 12) (25 13) (25 14) (25 15) (25 16) (26 16) (27 16) (28 16) (28 17) (28 18) (29 18) (29 19) (29 20) (29 21) (29 22) (30 22) 
1,DFS,1,(9 12),(30 22),2384,2269,350,(9 12) (9 13) (10 13) (10 14) (11 14) (11 15) (12 15) (13 15) (14 15) (15 15) (16 15) (17 15) (18 15) (18 16) (18 17) (19 17) (20 17) (21 17) (21 18) (22 18) (23 18) (24 18) (24 17) (25 17) (26 17) (26 18) (26 19) (25 19) (25 20) (26 20) (27 20) (28 20) (28 21) (29 21) (30 21) (30 22) 
1,BFS,1,(9 12),(30 22),852,772,330,(9 12) (10 12) (10 13) (10 14) (10 15) (10 16) (11 16) (11 17) (12 17) (13 17) (14 17) (14 18) (15 18) (15 19) (16 19) (17 19) (17 20) (18 20) (19 20) (19 19) (20 19) (21 19) (22 19) (23 19) (24 19) (25 19) (25 20) (26 20) (27 20) (27 21) (27 22) (28 22) (29 22) (30 22) 
1,DFS,1,(9 12),(30 22),2264,2046,330,(9 12) (10 12) (10 13) (10 14) (10 15) (11 15) (11 16) (10 16) (10 17) (11 17) (12 17) (13 17) (13 16) (14 16) (14 17) (15 17) (15 16) (16 16) (17 16) (17 15) (18 15) (19 15) (20 15) (21 15) (21 16) (21 17) (22 17) (23 17) (24 17) (25 17) (25 18) (25 19) (26 19) (27 19) (27 20) (27 21) (28 21) (29 21) (29 20) (30 20) (30 21) (30 22) 
1,BFS,1,(9 12),(30 22),940,921,330,(9 12) (9 13) (9 14) (10 14) (10 15) (11 15) (12 15) (12 16) (12 17) (12 18) (12 19) (13 19) (14 19) (15 19) (16 19) (17 19) (17 20) (17 21) (18 21) (19 21) (20 21) (20 22) (21 22) (22 22) (23 22) (24 22) (25 22) (26 22) (26 23) (27 23) (28 23) (28 22) (29 22) (30 22) 
